filename,label,centroid_mean,centroid_var,bandwidth_mean,bandwidth_var,zcr_mean,zcr_var,chroma_mean,chroma_var,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
country.00028_part4.wav,2,1379.3373830901298,65807.74209496914,1815.7854223076763,56006.28403627241,0.05505823206018518,0.00029979975298762484,0.34670484,0.08339444,-181.18324,904.09717,138.69759,188.38602,-15.094189,165.51198,38.448933,50.602806,6.3538594,109.03991,-4.386494,56.638996,0.0051408876,41.055393,0.82900035,35.43143,-2.0712218,83.923065,-3.9328856,36.27922,-7.742798,24.129696,-6.649126,40.128597,-3.3664382,75.26568,-8.87012,32.637215,-3.8897877,39.217304,-1.6249589,46.866837,-5.565499,17.852358,-2.897293,19.22097,-2.6156683,20.452396,-3.9989285,22.874743
country.00085_part1.wav,2,1478.6209853403313,129666.25995235749,1807.68191215004,59413.58458969025,0.060465494791666664,0.0008765326605902779,0.35455135,0.08639527,-150.9431,2779.1794,131.45256,345.492,-20.811913,571.46265,45.8697,334.21036,1.9654999,231.18674,15.3484,160.9209,-10.020294,155.22635,16.923656,81.29456,-14.507882,111.95409,16.559097,134.63455,-4.6257625,77.86736,9.6170845,38.386936,-4.739278,56.706543,4.1929603,58.684967,-7.2327847,41.079735,4.6981683,51.50634,-11.7427845,84.6522,1.8190286,40.366734,0.6755138,55.35335,-2.137913,126.86984
country.00030_part0.wav,2,1011.4485266953246,116605.85068967886,1783.4618053850047,173645.39747496348,0.039478443287037035,8.065971981514303e-05,0.21736288,0.086452596,-307.2537,3262.4438,144.07497,508.0259,42.19997,437.38416,36.568733,75.52111,18.319706,112.187836,5.335095,95.525375,-9.009471,102.720116,-6.8189607,68.71204,-5.1608524,42.901928,-6.839281,103.06964,-4.089951,132.67746,-3.9281993,210.22401,-2.4599729,223.0863,-0.89631456,82.441986,2.0723906,50.99319,3.029185,95.808975,1.6581534,67.646,-1.9150047,33.30118,-4.085796,47.787743,-6.624834,44.21145
country.00026_part4.wav,2,1226.10160814269,264712.5086719223,1734.373637758769,171488.87895303385,0.04940004701967592,0.0005415552877022569,0.31552577,0.091374055,-215.52464,3653.5168,149.33112,915.8358,5.180577,287.44144,24.260841,303.4996,1.5798869,164.66937,7.602239,163.88937,11.638127,118.563,14.373823,205.3409,2.4306245,125.22611,1.8864622,82.13477,-4.3055706,80.44307,-0.20581096,84.1994,2.7450042,56.06098,2.46154,135.84706,5.874159,66.92177,3.2822118,51.91585,-2.48126,59.869087,0.63611054,50.96722,1.2954912,57.902542,-4.3396125,53.664948
country.00037_part5.wav,2,1895.7659810692478,312179.2307333226,2369.602952761719,154087.8686949863,0.07734510633680555,0.0008323192136523165,0.37435955,0.07900883,-187.41258,1855.9233,107.707214,561.11755,0.43055272,237.63571,30.184267,79.0016,27.53888,231.2221,10.076879,110.8852,-0.55395085,69.923546,-3.2455082,43.164936,-6.949353,116.05895,1.8836128,80.7688,-4.3176894,70.74797,-5.9089966,43.82928,-3.5791044,28.681328,-0.48468468,34.746883,-3.3575122,36.46427,-10.167693,79.66519,-11.379962,52.513535,-3.341365,20.412674,2.1773026,24.74036,-3.484502,26.792038
country.00083_part3.wav,2,1630.4689965223374,357580.6364198443,1863.3417942392934,157063.8091133445,0.06943314163773148,0.0015409836502150416,0.32431963,0.082799256,-134.28694,2383.0242,134.13971,731.4579,-18.788675,335.70782,49.390324,236.73506,0.83619165,152.43945,17.168556,145.75095,-18.238272,138.27065,12.339517,120.90757,-12.16411,74.89582,12.090784,107.83666,-14.4343815,62.645817,12.058623,74.99359,-8.42486,46.50467,6.2098384,45.425705,1.6283827,55.838478,0.92903984,42.166813,-7.8891015,44.117847,5.733863,36.397,-3.62303,43.548275,-4.862458,34.75912
country.00080_part2.wav,2,2207.384678265292,408320.75785911555,2141.6394722698574,177285.39551035356,0.10734275535300926,0.0013679810461111682,0.37933704,0.08381164,-77.84167,2292.437,106.576515,601.28033,-26.271746,574.83746,47.07487,124.95102,-10.418681,161.68826,29.062487,121.22772,-0.121627524,310.80704,18.779255,109.59916,-25.265173,84.587845,24.58699,117.88185,-16.420347,44.627964,10.407324,37.34879,-15.325268,50.794453,5.040933,34.051838,-5.9767833,62.00367,6.6079884,50.365112,-3.8772314,54.888275,8.39297,47.396927,-3.414761,38.953888,-0.9424856,46.2527
country.00016_part0.wav,2,1492.3387319834908,162178.85372629497,1576.2568150283462,82815.36429429201,0.07163266782407407,0.0005415998532121237,0.30389002,0.09184801,-208.72351,3046.1638,140.90555,637.6462,-33.12051,905.3848,57.645393,282.9558,-13.302361,226.44064,-2.24412,57.640533,-16.268818,117.01857,-7.977493,51.98907,-12.384866,96.52145,-7.8762364,81.25048,4.9690123,112.12988,-9.052966,33.81691,-7.8042994,44.644287,-2.834736,63.34096,-12.634413,38.06288,-0.6776649,33.77336,-8.9075365,46.274487,-6.0951447,28.647669,0.47431105,41.160423,-8.708126,31.50411
country.00067_part1.wav,2,1004.6247119768383,324752.3049028876,1273.9623360199369,177331.30973601775,0.04236744068287037,0.0007481226500823827,0.3510819,0.09078838,-296.42865,8655.8125,166.99915,1269.982,-16.294645,1662.6111,35.31801,510.85593,7.254858,467.7676,15.073719,268.75037,14.482693,110.40448,12.446714,92.600426,-14.268999,83.102295,5.637849,261.0123,-9.306117,121.66759,-4.457542,69.63992,-9.749737,122.1205,-5.0467567,49.40493,-15.4629755,65.59593,-6.6698213,43.329826,-6.580598,26.711813,-9.846625,48.906864,-4.066548,43.723335,-3.9650912,52.69807
country.00061_part0.wav,2,1498.4824587543885,516307.6875630129,1983.578289057375,288214.8633184101,0.04862919560185185,0.0008350855202014227,0.2912394,0.08806959,-194.96585,2606.7344,126.883606,1037.5668,8.102045,160.15408,49.981953,115.18119,-6.0293646,118.25478,20.182205,71.207436,-14.957459,89.24131,18.205103,89.47497,-13.527256,124.2569,9.614945,69.100914,-4.5176244,92.15663,9.948853,75.920135,-6.3146667,56.381817,2.9310744,47.056217,-8.324983,81.69312,0.80505013,66.40524,-11.828098,126.23026,5.0666957,28.644897,-4.2949796,56.45724,-8.461144,43.077034
country.00070_part0.wav,2,1903.3605462311782,254590.59056150762,1979.6018539906088,105863.73203218204,0.08374475549768519,0.0012224206013607556,0.38124508,0.08516747,-127.67077,1470.3058,119.02588,587.62024,-27.249264,197.34221,49.43165,258.19144,-13.639216,119.27999,26.038628,143.10965,-12.134334,92.09994,12.520338,72.649445,-10.218664,64.97458,14.471204,62.79984,-8.755635,96.551994,11.751188,57.98526,-7.7962375,52.487812,-2.1969144,67.552536,-4.6697254,48.225437,0.28614467,77.09632,-10.221049,56.29882,3.5151358,35.76557,-0.26193067,38.729862,-7.952283,53.790215
country.00038_part1.wav,2,2990.483141991002,448946.2734831632,2912.6858080585703,124673.277433261,0.1274120189525463,0.0013523854785413572,0.38431874,0.08398715,-102.47267,1463.0112,67.20823,547.0274,5.7593045,202.4422,20.976816,237.81084,7.5122128,131.46399,3.4174595,133.84755,-0.8079299,86.140785,5.641816,94.187485,2.0351217,67.278984,9.389773,49.59931,5.218282,69.41087,-1.5233912,51.615967,1.0772759,59.092094,-2.3364384,60.56863,-6.1648617,47.684822,-8.4046,70.58668,-11.81708,35.563175,-8.332526,32.7216,-3.4243085,41.88453,2.883077,54.614113
country.00067_part3.wav,2,986.9221220093133,363221.05421825236,1411.9673296043054,195063.9558956906,0.039482964409722224,0.001114204893877477,0.34133744,0.08608371,-333.67017,7375.3154,156.2999,879.6411,11.050428,1397.4175,28.288597,255.82092,9.502198,337.5599,13.948962,151.93562,5.128594,119.303764,6.021973,115.83138,-12.816277,90.27584,1.0771314,111.370544,-5.035196,123.34737,-2.014819,59.741024,-7.7047424,63.134747,-4.989037,97.95464,-6.3258915,77.80026,-4.1785316,43.413033,-0.44334665,73.57896,0.94918835,66.35008,-1.6208254,37.80699,-2.1706908,59.768326
country.00054_part2.wav,2,1845.7871825586362,446118.7282874815,2218.415402541506,143213.3422699503,0.06670464409722222,0.0009493952915992265,0.30122927,0.08957451,-174.21945,2226.46,104.68937,615.91296,8.508415,157.22298,63.629612,70.390495,-3.1610167,63.84658,28.2359,120.33337,-12.965779,119.02565,23.800924,102.865654,-13.764276,121.27211,16.754126,56.95752,-9.644574,62.914154,7.990377,86.92054,-9.98062,40.068867,4.5036654,59.268852,-13.119175,49.25793,2.8394098,57.475327,-3.4003568,50.024666,9.462219,125.00921,-4.3404264,57.908848,-2.367539,68.56562
country.00036_part4.wav,2,1758.486849100869,294783.75982340355,2019.4957973412218,80901.05985946699,0.08833595558449074,0.002225316595924898,0.31626746,0.07766931,-353.20422,2396.455,112.406845,719.5102,-12.824174,389.9678,39.19943,163.48236,0.34259823,76.180534,10.143867,44.16494,-2.5759873,43.164036,1.3086377,31.449436,-5.529291,27.231653,-2.0129435,35.54343,-11.665624,35.163082,-9.0530615,43.835133,-10.005613,23.889366,-3.7844687,38.39861,-7.501642,30.84799,-1.5054716,34.92352,-7.3530464,36.349445,-10.550388,34.564144,-7.906049,41.17071,-12.45122,106.12372
country.00027_part1.wav,2,2096.280240369516,191514.94985081366,2187.1008417151675,165272.25989386626,0.10107873987268519,0.0006885528360047623,0.38336742,0.08473809,-82.43175,1056.6434,103.454475,454.8538,-30.17283,537.8154,21.757803,257.03934,2.830962,225.89622,-4.94067,76.269806,6.571905,97.84296,-4.627675,38.39494,-3.9751704,62.583355,3.3029816,34.565838,-2.8091326,49.834835,-4.2944684,54.456673,-9.6375265,41.48659,-5.4041543,16.169868,-3.1808414,30.23799,-6.7204795,24.749023,-12.402294,39.148457,-12.114321,38.880516,-8.108585,31.144861,-8.35359,51.253494
country.00088_part0.wav,2,1628.5754462876712,177803.7589815448,1959.81159795869,107635.7039751493,0.06620053891782407,0.0005585713099959128,0.34124675,0.08221145,-116.39567,2184.9768,126.87997,403.8276,-12.4315195,498.4933,50.587643,141.72905,-4.9159536,162.83603,19.35013,160.87442,-11.891959,106.633095,17.11772,53.862408,-14.248167,163.40225,18.103264,95.77392,-8.7908,100.9977,9.503603,79.402016,-11.244918,50.007835,5.945049,45.188015,-10.751155,65.37303,7.6754303,44.57635,-8.083657,70.85308,5.7032604,48.135002,-4.5262403,43.665195,0.9315881,26.07742
country.00025_part4.wav,2,1326.5442032605647,332809.91341999354,1948.3566405485446,175841.42919773434,0.03599491825810185,0.0003772198857512166,0.34747434,0.0901872,-232.94463,2654.8096,128.80165,734.9907,4.3314843,261.65137,34.080902,107.611,13.607366,198.2784,22.256792,85.4233,5.670483,73.923904,-0.89366317,124.62277,-2.2864926,55.067192,-3.2509189,47.939156,-7.43692,86.66488,-0.6868249,39.424244,-2.4283817,38.525948,0.49296385,25.189892,-4.5626416,33.71999,-10.738658,53.76148,-9.580489,35.243122,-7.7764587,34.387043,-3.8744693,37.486492,-1.5983384,83.34892
country.00057_part1.wav,2,1485.2399339584083,203434.87020030592,1774.5671367053,114960.61250583408,0.06095603660300926,0.0006960049036517227,0.33130103,0.08816891,-154.74872,6369.094,134.3105,454.3908,-18.401598,222.24187,45.469517,120.45969,-4.0774097,181.89496,14.150628,148.15134,-4.369332,121.889565,8.190467,92.28839,-19.276787,60.87302,4.7676105,99.300186,-20.855701,167.4421,4.82832,78.34281,-13.674087,76.66824,-1.7356731,62.92261,-7.498136,27.406487,-0.082565166,52.918777,-7.53077,43.829136,-4.5635858,43.86291,-8.683036,76.33608,-1.1493098,89.44708
country.00022_part3.wav,2,1692.348052326025,146633.94731967078,2102.2613482866836,62672.86118678568,0.07190167462384259,0.0010765713622949414,0.34725937,0.0847348,-214.16632,2999.5142,116.08194,389.44473,-1.9506506,371.98938,41.899223,340.81198,12.794829,177.36273,-8.606828,287.5939,3.6240358,80.037704,1.560732,87.55668,-14.444128,87.18446,-9.565059,101.183846,-4.100365,104.96122,3.184046,91.1193,1.6186954,62.477547,-6.301826,40.011353,-13.169491,60.022568,-11.644975,72.11078,-5.136605,51.750423,-8.11427,48.002766,-6.4575143,39.010517,-3.4606006,42.200577
country.00058_part4.wav,2,1980.038230279942,196443.32219348455,2249.7921995397337,100478.04043689302,0.08736165364583333,0.0007616971377973203,0.35790718,0.08270522,-67.31784,1769.0319,119.33745,310.84143,-5.295559,315.07526,41.41446,161.56982,-22.659473,87.75001,23.793114,64.41124,-17.102335,52.364437,19.692223,53.891773,-19.636658,51.85915,20.5359,124.29194,-7.019273,40.79391,7.5453706,52.868843,-16.264572,55.98303,7.039245,46.252583,-9.927673,30.086279,5.695069,43.002407,-8.085999,37.34074,6.406441,61.93513,-7.393261,29.846643,5.256646,45.343063
country.00034_part4.wav,2,2485.3359007737795,719883.6110448589,2426.8697734918032,348842.82733987697,0.12554027416087962,0.002934838390930853,0.3960624,0.0928588,-134.9799,2909.1326,89.26276,1101.4254,-24.599007,817.68896,15.680341,258.60147,23.794355,185.41281,-5.8986716,239.67041,-1.2957633,154.626,6.640746,106.8956,-2.6865237,76.51729,-0.5226674,60.22346,5.822989,112.843765,1.188297,53.84538,-0.09061206,67.963936,-2.0112405,64.39145,-3.5991735,43.64621,-4.4682374,43.167313,-6.486846,48.75217,-4.3111396,41.007904,-2.3881085,42.972874,-3.4438176,53.88351
country.00069_part1.wav,2,1276.4108469093992,170281.79410151183,1610.7144037993496,91558.98814151659,0.05079029224537037,0.0004246719743652762,0.37812832,0.08381783,-233.803,3694.4636,136.63039,941.4771,-7.4790645,367.60934,53.14761,332.27728,8.994244,250.65364,16.62527,105.37636,0.7922917,187.46504,7.6301136,98.79179,-8.45289,54.475487,9.348701,26.522022,3.1447403,47.102764,8.503088,40.781693,0.08167394,58.925343,0.9830091,74.99361,-1.1595896,54.352005,-4.038988,143.14528,-3.066454,73.94074,-2.120923,86.18048,4.4033847,112.54074,2.3469646,87.25472
country.00078_part4.wav,2,786.9379072058305,107266.86371618978,1204.7352689613242,142680.7726512555,0.029678909866898147,0.00021964617696972703,0.40713567,0.09268258,-341.27115,982.17566,177.66707,724.4563,3.844293,249.14835,28.020885,368.92932,4.5369267,115.99156,13.150649,121.28838,6.6791224,89.73009,4.084985,76.601906,4.873721,71.261215,4.2715106,91.16646,-0.14708908,85.40859,9.488473,26.585865,3.7686174,47.201347,-1.7874739,35.80472,0.7908261,52.92319,-1.5974715,33.336605,-3.6512022,43.560795,-0.5104639,38.109882,2.2040997,48.250267,-4.380032,38.36539
country.00089_part3.wav,2,1267.8593229353085,694554.9902647237,1665.3935983346237,284847.94768466236,0.048685709635416664,0.001274178011549844,0.32525897,0.08378808,-210.98552,3257.7495,142.75748,1165.7705,0.3606094,261.1569,48.62876,233.78754,5.297138,271.79382,17.689365,124.46846,0.50729555,140.34578,19.29816,101.65612,-12.114251,96.89245,17.448095,97.39946,-5.898761,110.044304,11.94524,64.88276,-1.8412299,65.05838,5.5850883,70.2989,-0.839629,107.20918,9.166577,41.279095,1.129049,109.29731,4.657019,48.118942,-4.1815295,56.103027,-6.9149013,100.595215
country.00052_part5.wav,2,1155.322451047944,195750.42940164477,1670.4813017419135,133494.4385949002,0.03901050708912037,0.00027959054369167694,0.32684454,0.092336275,-243.93349,1906.4763,149.42859,557.8523,1.1154984,262.1093,35.1263,223.36234,-6.3676867,351.98288,20.95041,106.03745,-2.8902853,53.301712,14.836218,76.36301,-15.36226,163.4668,15.505556,85.23184,-8.014726,100.36175,2.3030481,89.747986,-5.4947534,57.02586,-3.3778841,81.39202,-8.881586,69.71046,6.5083413,100.59835,-3.7043097,90.058655,1.5881255,77.0841,-3.0506039,47.005318,-7.8472767,80.98451
country.00028_part3.wav,2,1548.66877562696,169687.86144801567,1975.3638421436947,108069.45084328167,0.05925157335069445,0.0003396481919435807,0.29879475,0.086996876,-150.64099,969.18475,129.12746,439.37988,-6.5327854,258.27246,28.863111,346.85052,2.9417622,382.15344,-9.468397,94.25552,-3.8907208,99.334946,-2.8696172,94.46754,-10.272481,188.13802,6.0280514,87.970795,-6.0803866,116.933685,-7.093567,169.35515,-2.4195797,40.547398,-8.113298,51.88086,-7.3649316,74.24174,-2.2897239,24.466146,-6.877735,45.738865,-0.24010347,31.614635,-0.38372353,26.378635,-3.2494662,34.771027
country.00018_part3.wav,2,1883.4289257679031,210449.4579189882,2194.472079642138,140669.27360372426,0.09198676215277778,0.0008522419281947759,0.4157356,0.07787278,-125.665054,998.4573,112.66983,531.0849,-18.40608,391.65176,20.519894,81.046005,19.9652,124.44918,2.7486622,125.31208,-1.311409,75.51126,4.130396,60.247368,-4.947288,63.41496,-3.9502773,60.730324,-7.9722447,54.09256,0.9185332,56.454853,-4.8973966,45.996502,-4.3637347,46.18443,-4.674308,37.19228,-9.199747,32.828705,-7.235989,30.633068,0.061844032,26.68688,-4.7390866,23.466784,-8.709605,34.431023
country.00093_part5.wav,2,1700.4766717114533,121211.1027326677,1842.6565652017034,56380.97370669643,0.07747847945601852,0.0007827627601610452,0.27614576,0.08769697,-179.54543,1539.174,114.01996,427.63187,-29.667507,269.50296,54.38666,345.42996,-7.587904,245.3831,6.9236174,82.7528,-22.65726,98.28559,10.962254,65.396675,-21.732607,45.61885,-1.558899,78.56585,-20.82817,84.53916,4.3514137,92.43535,-11.214616,51.97172,-0.9401488,115.67607,-8.068727,54.54777,-6.1777253,67.06183,-11.658203,55.40067,-1.521113,51.31207,-5.3093114,54.782837,-6.2158985,63.46755
country.00019_part3.wav,2,1416.9365481536768,205333.2828310619,1556.6362321692025,38619.93515234244,0.07494891131365741,0.0019012071417110607,0.32245,0.0933718,-224.88947,6258.237,143.8398,1063.2131,-34.24497,545.114,36.47412,363.72684,9.634277,219.02159,-9.838693,201.87416,6.892889,141.50835,-1.785626,122.85015,-11.960242,77.727036,1.9800172,56.590675,-1.427403,87.55033,-2.6559741,52.58906,-2.5362911,43.477882,-6.4098387,73.863434,-0.18631801,49.482796,-4.8167195,41.17065,-9.366683,68.55841,0.37326986,30.54565,-2.9762225,25.357275,-7.090704,64.689316
country.00060_part4.wav,2,1091.291511622866,224922.79101453783,1673.524686794893,203463.4710101942,0.034403483072916664,0.00027900230553415086,0.37589753,0.08058707,-195.31648,3111.9475,143.30276,604.58826,4.5901847,133.32132,46.62053,72.25521,-1.4468592,93.02896,27.407106,65.076416,-1.6709005,63.098957,22.395077,98.05128,-1.9524149,97.794525,9.388119,175.3049,-2.9842975,93.17228,4.5972605,92.58204,-6.955753,98.9235,4.6184926,62.132088,-2.1777997,52.824944,5.082314,41.878384,-2.0862186,66.60847,2.1125364,52.81363,-5.0985727,38.537914,-2.1908016,67.24553
country.00000_part1.wav,2,2744.3382416238096,459877.42287549615,2794.4895364361696,165022.1051155606,0.08623363353587964,0.0010810445314490419,0.40482897,0.088201016,-33.55008,803.2994,69.74228,484.33594,-1.8242253,305.90952,23.084944,187.28586,10.377059,60.61103,8.777418,51.173782,3.440201,57.125607,8.772161,65.62366,3.3497508,33.672153,10.8378725,76.94533,1.4915693,88.648506,1.6446404,37.8623,-6.095701,63.20543,5.4642673,45.33677,-3.7189653,40.514763,-6.6615295,29.8201,-3.8146982,30.35338,-2.707755,29.491335,-2.0781207,56.453938,4.399762,50.34138
country.00084_part4.wav,2,2107.3275079624477,373410.1940297176,2097.5989436180794,93900.59450981466,0.1054371021412037,0.003358504388721555,0.34900156,0.08379598,-53.8866,1512.2399,107.41969,657.46277,-27.171745,230.25752,46.300877,300.84747,-12.349992,264.76987,16.681786,192.91953,-22.538284,142.76341,7.0791564,117.83883,-21.202806,141.99802,6.241064,132.12128,-18.947,78.49674,10.564996,55.367355,-12.648705,75.59686,1.3260931,61.466633,-8.514278,44.544052,3.089506,64.09095,-9.764781,43.65909,5.2377205,48.82181,-7.142613,33.51849,-3.921475,35.003338
country.00083_part4.wav,2,1495.6851858540424,198510.2368193001,1754.7913618479233,136200.02981162016,0.06264467592592593,0.00048542137172160005,0.32931817,0.08411318,-128.00018,1676.1643,140.37106,542.0223,-24.686617,417.81995,46.66911,171.64696,-2.3003871,162.66924,15.368364,79.376076,-14.979429,143.70535,12.497656,71.56699,-10.857725,74.1858,16.363213,58.317364,-12.976249,54.071377,8.4833145,62.934814,-7.5854144,80.33715,4.455863,49.719234,0.29992223,100.269196,5.659226,78.964615,-10.730205,66.83765,3.3991408,52.985596,-1.3467444,35.866962,-1.956192,53.909893
country.00093_part2.wav,2,1611.5789438560707,261568.20397628093,1752.9525648156045,55812.97359879919,0.07565872757523148,0.0022031603475575253,0.24200282,0.091941565,-190.65263,2191.5044,118.09645,343.25656,-28.151766,344.68518,39.257008,253.51111,-16.414145,403.47824,11.760923,96.97203,-13.014015,119.27871,6.5928493,72.99598,-22.777222,188.68001,3.4611537,74.523766,-8.382759,128.37332,4.881606,68.60362,-14.941655,80.9923,-3.5064752,78.13799,-7.9760222,40.008797,2.595082,37.503857,-10.253429,74.59248,-2.030927,31.174276,-6.8136144,60.290554,-11.742572,65.19755
country.00037_part0.wav,2,2131.6121661700968,552009.0067814382,2512.2191771093117,228055.07829005865,0.08150227864583333,0.0012771890119270043,0.34368953,0.08563061,-183.28175,2383.0684,103.20841,919.2154,-1.141873,563.7833,24.175623,196.06424,29.430197,248.39235,-5.81318,125.14206,-6.4037814,50.029476,-1.1399509,46.5045,-2.8727722,47.382236,4.4081936,128.4615,-7.9339995,66.998344,-6.214321,62.41822,2.4141347,46.583897,-5.098991,43.397392,-4.7106442,26.560108,-5.718064,21.77103,-4.0301523,34.166798,-8.794639,41.324726,-3.8764849,39.56418,-2.066899,54.21138
country.00090_part5.wav,2,1863.0294896150067,214279.19059462094,1938.7586311698105,89687.84720359488,0.08922209563078703,0.0010665598669088098,0.36706915,0.07734027,-98.710335,1460.8319,120.505905,607.63055,-29.03615,146.06714,59.47075,248.43903,-4.4331474,200.38068,12.290028,107.45289,-17.848604,109.39164,12.923586,93.06651,-14.771519,66.1269,8.105172,69.909004,-11.529741,69.57557,10.873307,56.05312,-10.94362,54.305294,1.8846133,49.532303,-4.5093703,112.43018,3.3534381,25.274658,-9.78042,28.438847,4.3849554,34.82526,-3.7643797,33.510838,-3.848477,38.77427
country.00049_part1.wav,2,1396.8355279773155,147251.94626974527,1744.5883033120147,90419.64808766356,0.060840747974537035,0.00027734235399217436,0.33340487,0.08463795,-122.9477,2305.175,146.36119,645.8401,-18.964596,143.54182,19.434422,94.5399,-2.3994853,136.15182,-2.804925,74.29208,-7.680006,67.66576,-0.98662114,105.78913,-5.359531,57.383076,-5.2523894,42.51296,1.9688503,61.55514,-3.604891,42.012947,-0.56314474,35.181698,-0.98395693,47.202934,-3.5143766,32.2154,-4.0708375,23.731739,-9.466317,44.537067,-7.5932136,41.327026,-1.4114823,37.535263,-3.9828994,14.223589
country.00003_part1.wav,2,2168.6042072804653,757822.6084486371,2251.028580565284,200601.5533111626,0.10967339409722222,0.0037442681230144743,0.34177044,0.08890538,-73.47413,1474.5315,97.436485,1045.6938,-10.684379,412.33948,34.787975,118.763565,12.602215,93.34297,6.005726,138.57614,8.388141,102.335014,7.5536785,120.27519,-5.559677,126.275185,14.017022,117.67934,-4.3464026,67.696075,-0.37880453,83.17487,3.0411975,58.46291,-3.4844344,83.23215,2.4590616,85.54058,5.4831114,44.652832,-7.2504077,30.92669,0.2693819,52.428658,-1.9695344,38.826958,-3.9536276,67.18617
country.00057_part3.wav,2,1492.7747431243788,292670.97073359083,1851.173399966792,113554.66425163746,0.05159731264467592,0.0006331113334464111,0.30962747,0.0886404,-175.55486,1504.1764,129.83948,519.7868,-10.33629,219.85162,49.75525,155.82399,-6.7281313,80.959854,17.466524,145.59505,-8.084438,66.59167,10.595339,38.76608,-18.645567,47.705738,9.975672,71.592705,-18.426386,84.6775,7.7476616,58.88794,-4.416989,73.14556,3.506196,115.21933,-7.9234943,80.39086,-3.9450984,56.873264,-12.188298,58.13735,-7.3526874,85.4838,-3.8372283,52.067974,-0.111184016,44.786602
country.00094_part2.wav,2,1487.2664164058572,297359.953588055,1781.479338169914,122888.06474755658,0.06224229600694445,0.0008912150874549959,0.3854885,0.08195685,-97.85068,2705.5056,134.6365,521.0301,-22.102644,408.79324,54.743244,208.86534,-0.2524943,201.45709,24.216675,157.67288,-12.40332,99.8109,18.097128,52.578568,-15.870744,53.19562,9.421136,78.51019,-14.863153,43.248306,6.528604,115.31254,-5.6756234,55.115288,1.8336734,51.194584,-4.8389153,81.90187,3.149885,80.955574,-7.122491,89.228584,2.0841725,64.98091,2.076635,49.51702,1.7142113,53.4008
country.00064_part1.wav,2,1440.6670166420226,197410.11259084262,1753.237202751849,162643.07545652587,0.06117983217592592,0.0006200439808954101,0.27584672,0.09851185,-207.4324,5690.2695,140.0902,628.35345,-17.271019,170.20915,34.00903,94.41869,-1.2682786,134.98204,23.773567,216.48643,-17.519135,153.49763,17.465555,135.0392,-17.295296,99.63047,12.712965,109.49525,0.43942374,93.51988,2.1315668,60.191715,-6.4685497,52.652206,0.256727,29.217579,-12.956246,65.40716,-1.853102,51.03073,-16.695772,189.25629,10.370004,108.368744,1.8176972,59.35435,7.942578,183.72707
country.00025_part0.wav,2,1487.6207069586121,617302.891048104,1936.5560938310507,119139.16580632118,0.058012785734953706,0.0036143960970337658,0.3654468,0.095422976,-251.41574,2199.34,130.07957,920.1777,-5.420618,172.80186,18.69366,128.55244,5.300585,136.4252,10.702035,90.883606,-1.0955297,51.497684,-3.7535186,41.66475,-3.6714616,66.54743,-6.0372066,34.465157,-10.6236925,57.595978,-0.96600413,48.539654,-6.165319,50.152245,-6.8904643,19.987623,-7.632809,23.534758,-11.255031,23.070095,-14.522134,28.433517,-11.604982,42.473152,-6.153951,30.903528,-0.28501764,41.975418
country.00004_part2.wav,2,2993.06899254058,260088.61122246677,2846.152755106158,95308.48698029401,0.1294487847222222,0.001195160695064215,0.38467228,0.07939528,-20.079979,364.56616,62.62106,192.05977,-0.19730014,203.05736,27.163124,60.121647,8.88269,85.69746,10.7400465,45.064144,8.976118,83.84864,5.3946095,54.45005,0.7783952,45.510406,9.102083,54.05608,-1.7383413,69.326866,6.2962894,26.267618,-0.46291092,37.020245,2.0639238,52.259487,-0.023770738,21.923056,2.8993723,49.98698,3.5432727,49.073746,1.6298586,59.21899,-5.7042136,32.168896,-0.7442084,54.371197
country.00067_part5.wav,2,822.3803042702644,259366.9458557049,1251.4039561621667,147821.4330458213,0.03519241898148148,0.0006238275267623252,0.31461778,0.08541597,-332.8164,5975.8975,171.98282,751.90656,20.482218,725.30896,27.858145,232.21991,4.9509573,821.56555,15.518288,297.06238,9.867675,126.456795,11.585291,101.439224,-7.5815306,92.29476,4.583181,154.3845,-11.790249,74.57863,-2.497121,133.84036,-3.3682663,45.320194,-5.431254,44.833714,-7.9359617,61.478264,0.059959553,46.24703,1.1403749,43.50776,-4.530721,53.981274,-3.2294917,57.576298,-0.9653416,33.7986
